OriginId,Latitude_mean,Longitude_mean,Name
10005369,54.639013,-5.932771,"Downview, Innisfayle Road"
10005373,54.639598,-5.929673,"Downview, Waterloo Gardens"
10005374,54.63803000000001,-5.926298,"Downview, Innisfayle Gardens"
10002136,54.5988185,-5.8978225,"Ballymacarrett, Dee Street"
10012537,54.5992835,-5.90156,"Ballymacarrett, Templemore Ave [N'ards Road]"
10002975,54.6084565,-5.8684975,"Belmont, Carolhill"
10002964,54.6097675,-5.8668960000000006,"Belmont, Ashfield Boys"
10012582,54.607099,-5.874583,"Sydenham, Palmerston Park"
10004020,54.600567000000005,-5.918621,
10011920,54.600197,-5.9086485,"Titanic Quarter, Short Strand (Newtownards Road)"
10002149,54.599633,-5.9043355,"Ballymacarrett, Tower Street"
10003946,54.599839,-5.917095,"Belfast, Bridge End"
10003969,54.59668366666667,-5.931516333333334,"Belfast, Donegall Square West"
10003969,54.59668366666667,-5.931516333333334,"Belfast, DSW"
10007785,54.618312,-5.853061,"Knocknagoney (Holywood), Knocknagoney Avenue"
10002965,54.6109465,-5.8654565000000005,"Belmont, Ashfield Girls"
10007780,54.61290699999999,-5.863023,"Knocknagoney (Belfast), Blanchflower Park"
10003150,54.599006,-5.885112,"Sydenham, Connsbrook Avenue"
10012624,54.5981695,-5.8871215,"Orangefield, Holywood Arches (Holywood Road)"
10012547,54.596224,-5.924786,"Belfast, May Street [St George's Market]"
10003999,54.596109,-5.928058,"Belfast, May Street [City Hall]"
10007790,54.6164995,-5.861093,"Knocknagoney (Belfast), Tillysburn Park"
10007791,54.613896,-5.862026999999999,"Knocknagoney (Holywood), Tillysburn Park"
10007789,54.613039,-5.862861,"Knocknagoney (Holywood), Templeton House"
10002139,54.598304000000006,-5.893801,"Ballymacarrett, Hunt Street"
10002133,54.599908,-5.906488,"Ballymacarrett, Bryson Street"
10004006,54.598912,-5.921724,"Belfast, Oxford Street"
10004019,54.596242,-5.922680000000001,"Belfast, St Georges Market"
10007786,54.61911,-5.859523,"Knocknagoney (Belfast), Parklands"
10011614,54.60003100000001,-5.884641,"Sydenham, Dundela Park"
10011622,54.60508,-5.879882,"Sydenham, Larkfield"
10011623,54.605713,-5.876017,"Sydenham, Palmerston Road"
10011616,54.608108,-5.875529,"Sydenham, Station Road"
10011631,54.609305000000006,-5.876883,"Sydenham, Sydenham Station"
10011618,54.610362,-5.874661,"Sydenham, Inverary Drive"
10011619,54.609885000000006,-5.8730905,"Sydenham, Inverary Playing Fields"
10011620,54.608779000000006,-5.870485,"Sydenham, Inverleith Drive"
10011617,54.608619,-5.870091,"Sydenham, Inverary Avenue"
10011621,54.60933299999999,-5.871819,"Sydenham, Inverleith Drive"
10011632,54.609158,-5.877201,"Sydenham, Sydenham Station"
10011627,54.60724,-5.874421,"Sydenham, Palmerston Road"
10012500,54.605195,-5.877237,"Sydenham, Larkfield Road"
10011629,54.603833,-5.881054,"Sydenham, Strandburn Drive"
10011624,54.602184,-5.88261,"Sydenham, Parkgate Avenue"
10011615,54.60011899999999,-5.884544,"Sydenham, Glendale Court"
10004026,54.597501,-5.925356,"Belfast, Victoria Square Chichester Street"
10012614,54.600889,-5.923775,"Belfast, Albert Clock Queens Square"
10012614,54.600889,-5.923775,"Belfast, Queens Square"
10002145,54.598283,-5.8936470000000005,"Ballymacarrett, Ribble Street"
10007787,54.6186515,-5.855985499999999,"Knocknagoney (Holywood), Knocknagoney Primary"
10007788,54.619948,-5.859185,"Knocknagoney (Holywood), Knocknagoney Tesco"
10007788,54.619948,-5.859185,"Knocknagoney (Holywood), KGY Knocknagoney Tesco"
10010133,54.597599,-5.893853,"Orangefield, Connswater"
10011531,54.6002595,-5.8802255,"Strandtown, Strand Cinema"
10011529,54.60115,-5.8781975,"Strandtown, Park Avenue"
10011626,54.603009,-5.8755855,"Sydenham, St Marks"
10011613,54.6046535,-5.8732475,"Sydenham, Clonaver"
10003000,54.6071415,-5.870122,"Belmont, Tudordale"
10003156,54.599325,-5.883316000000001,"Bloomfield, Strandtown"
10012480,54.595684,-5.916379,"Belfast, Lanyon Place Station [Glider]"
10011532,54.59958,-5.882497,"Strandtown, Strandtown"
10002130,54.596343000000005,-5.898352,"Ballymacarrett, Avoniel"
10004029,54.597272,-5.921452,"Belfast, Waterfront"
10002146,54.5953255,-5.9023745000000005,"Ballymacarrett, Templemore Ave [Albertbridge Road]"
10002146,54.5953255,-5.9023745000000005,"Ballymacarrett, Templemore Avenue"
10012619,54.595673,-5.916766,"Belfast, Lanyon Place [bus]"
10012618,54.5956315,-5.9094315,"Willowfield (Belfast), Albert Bridge"
10002983,54.616382,-5.850158,"Knocknagoney (Belfast), Knocknagoney Drive"
10007781,54.6152755,-5.860468,"Knocknagoney (Belfast), Glendhu Manor"
10007782,54.614729,-5.8564935,"Knocknagoney (Belfast), Glenluce Drive"
10007782,54.614729,-5.8564935,"Knocknagoney (Belfast), Garnerville Road"
10002979,54.614748,-5.852784,"Belmont, Upper Garnerville Road"
10002984,54.618101,-5.8503,"Knocknagoney (Belfast), Knocknagoney Avenue"
10000205,54.614639,-5.85423,"Belmont, Glendhu Park"
10007173,54.6252825,-5.859958000000001,"Holywood Exchange, Holywood Exchange"
10007173,54.6252825,-5.859958000000001,"Holywood Exchange, HX Holywood Exchange"
10007784,54.621234,-5.864832,"Knocknagoney (Belfast), Holywood Exchange Ikea"
10002976,54.6061325,-5.8707475,"Belmont, Circular Road"
10002972,54.6070415,-5.8527645,"Belmont, Cairnburn Road"
10002992,54.60444,-5.8639545,"Belmont, Orchard Lane"
10002978,54.605649,-5.860137,"Belmont, CIYMS"
10002986,54.611348,-5.853103,"Belmont, Motelands"
10002996,54.613864,-5.851546,"Belmont, Garnerville Road"
10012583,54.606243000000006,-5.8541300000000005,"Belmont, Cairnburn Allotments"
10002980,54.610513,-5.852636,"Belmont, Glenmillan"
10002990,54.609649000000005,-5.8518065,"Belmont, Old Holywood Road (Kennelbridge)"
10002971,54.607044,-5.851657,"Belmont, Cairnburn Gardens"
10002974,54.6014455,-5.853422500000001,"Belmont, Campbell College"
10012032,54.5945385,-5.8420385,
10011422,54.5947535,-5.83596,"Stormont, Summerhill Avenue"
10005799,54.594591,-5.8179065,
10011527,54.600448,-5.8771355,"Strandtown, Sydenham Drive"
10012721,54.599589,-5.865099,
10002969,54.605147,-5.848042,"Belmont, Massey Avenue"
10011419,54.5947515,-5.829568500000001,"Stormont, Rosepark"
10005838,54.595373,-5.8116900000000005,"Dundonald, Ulster Hospital"
10005838,54.595373,-5.8116900000000005,"Dundonald, UH Ulster Hospital"
10012025,54.598145,-5.84499,"Tullycarnet, Campbell College Grounds"
10011415,54.60276,-5.843717,"Stormont, Netherleigh Park"
10002985,54.604732,-5.849743,"Belmont, Massey Green"
10002989,54.604068000000005,-5.851055000000001,"Belmont, Old Holywood Road"
10002997,54.6030845,-5.8523535,"Belmont, Schomberg Avenue"
10011530,54.600185,-5.874959,"Strandtown, Ranfurly Drive"
10011523,54.599821,-5.871633999999999,"Strandtown, Clonallon Gardens"
10002994,54.599939,-5.863006,"Belmont, Pine Lodge"
10002995,54.600523,-5.858425,"Belmont, Pirrie Road"
10002988,54.604294,-5.8466,"Belmont, Netherleigh Mews"
10002977,54.604011,-5.84434,
10011401,54.594114000000005,-5.823613,"Stormont, Ardcarn"
10002987,54.604023,-5.844462999999999,"Belmont, Castlehill"
10011526,54.59996999999999,-5.872911,"Strandtown, Edenville Crescent"
10011407,54.5948465,-5.8266305,
10011404,54.602468,-5.838941,"Stormont, Massey Avenue Gates"
10011402,54.598212,-5.8273565000000005,"Stormont, Castle Buildings"
10011405,54.596678,-5.828274,"Stormont, Craigantlet Buildings"
10011416,54.6033315,-5.8322155,"Stormont, Parliament Buildings"
10011413,54.602354000000005,-5.838591,"Stormont, Massey Avenue Gates"
10011420,54.596678,-5.828274,"Stormont, Sports Ground"
10011406,54.599527,-5.826745,"Stormont, Dept of Agriculture"
10011414,54.603388,-5.841137000000001,"Stormont, Massey Avenue"
10011403,54.603577,-5.841623,"Stormont, Cloverhill Gardens"
10011410,54.599527,-5.826745,"Stormont, I T Division"
10002134,54.5927035,-5.90148,"Ballymacarrett, Calvin Street"
10000208,54.593601,-5.876168,"Bloomfield, North Road"
10012423,54.594556,-5.907258000000001,"Willowfield (Belfast), Mount Conference Centre"
10012432,54.593392,-5.906482,"Willowfield (Belfast), Woodstock Link"
10002144,54.592662,-5.903239,"Ballymacarrett, Pottinger Street"
10011525,54.595297,-5.875538,"Strandtown, Cyprus Gardens"
10010135,54.5915855,-5.892747,"Orangefield, Elmgrove"
10012409,54.592623,-5.904587,"Willowfield (Belfast), Cherryville Street"
10002982,54.594731,-5.85691,"Belmont, Knock Road (Upper Newtownards Road)"
10011028,54.5915325,-5.853657999999999,"Shandon, Towell House"
10011019,54.593433,-5.854912000000001,"Shandon, Knockdene"
10002150,54.592422,-5.8987165,"Ballymacarrett, Trillick Street"
10002131,54.591931,-5.896312,"Ballymacarrett, Avoniel Road"
10010131,54.592729000000006,-5.889508,"Orangefield, Bloomfield Mill"
10003154,54.5925165,-5.8837695,"Bloomfield, Lichfield Avenue"
10003147,54.59135799999999,-5.8804940000000006,"Bloomfield, Bloomfield"
10002028,54.595228500000005,-5.868809000000001,"Ballyhackamore, Ballyhackamore"
10002028,54.595228500000005,-5.868809000000001,"Ballyhackamore, Strandtown Primary School"
10003155,54.592516,-5.877339,"Bloomfield, Orangefield Road"
10003149,54.591309,-5.880776,"Bloomfield, Bloomfield Roundabout"
10010136,54.593211,-5.888291000000001,"Orangefield, Holycroft Avenue"
10010129,54.592180000000006,-5.89048,"Orangefield, Abetta Parade"
10002035,54.594912,-5.861815,"Ballyhackamore, Greenwood Park"
10011023,54.592752,-5.855055999999999,"Shandon, Knockdene"
10007683,54.590058,-5.849611,"Knock, Barnett's Road"
10007683,54.590058,-5.849611,"Knock, Kings Road"
10012029,54.588976,-5.845335,"Tullycarnet, Kings Square"
10011408,54.58852099999999,-5.831478,"Stormont, Sperrin Park"
10012592,54.594878,-5.860903,"Ballyhackamore, Greenwood Park"
10005833,54.586608,-5.808074,"Dundonald, Quarry Lane"
10012499,54.582264,-5.792603,"Dundonald, Millmount"
10005826,54.5832805,-5.796338499999999,"Dundonald, Millars Forge"
10012564,54.578173,-5.788554,"Dundonald, Millmount Village"
10011528,54.59575600000001,-5.874029,"Strandtown, North Road (Upper Newtownards Road)"
10012598,54.582701,-5.791403,"Dundonald, Millmount Road"
10002027,54.595036,-5.865306,"Ballyhackamore, Astoria Gardens"
10012433,54.594618,-5.907223999999999,"Willowfield (Belfast), Woodstock Lodge"
10012028,54.588157,-5.8357220000000005,"Tullycarnet, Kingsway Park"
10006496,54.58723,-5.835639499999999,"Gilnahirk, Kilmory Gardens"
10006497,54.58553199999999,-5.82814,"Tullycarnet, Leven Crescent"
10012610,54.58521,-5.830726,"Tullycarnet, Leven Place"
10012587,54.585351,-5.829062,"Tullycarnet, Leven Close"
10005812,54.591048,-5.810606,"Dundonald, East Link Road"
10005816,54.593759,-5.81337,"Dundonald, Galway Drive"
10006500,54.586153,-5.834227,"Tullycarnet, Melfort Drive"
10006498,54.585216,-5.830601000000001,"Tullycarnet, Leven Drive"
10006499,54.5862455,-5.8288755,"Gilnahirk, Lochinver Drive"
10010353,54.58636,-5.830711,"Gilnahirk, Lothian Avenue"
10011412,54.587865,-5.829455,"Stormont, Lowland Avenue"
10005813,54.588626,-5.813831,"Dundonald, East Link Road (Hanwood Ave)"
10006491,54.58695,-5.830061,"Gilnahirk, Alford Park"
10002039,54.5925895,-5.867723999999999,"Ballyhackamore, Kings Road"
10011024,54.586828,-5.859026999999999,"Shandon, Knockvale Park"
10011025,54.587815500000005,-5.8571805,"Shandon, Marie Curie Centre"
10002034,54.588163,-5.867956,"Ballyhackamore, Clarawood Park"
10010132,54.586631,-5.870279,"Orangefield, Clarawood Grove"
10003221,54.58545149999999,-5.869119,"Braniel, Clarawood Flats"
10003229,54.584708,-5.865196,"Braniel, Knock Grove"
10011021,54.589587,-5.855957500000001,"Shandon, Knock Headquarters"
10002044,54.589377,-5.86441,"Ballyhackamore, Clara Road"
10002044,54.589377,-5.86441,"Ballyhackamore, Sandown Road"
10002031,54.590385,-5.86476,"Ballyhackamore, Clara Park"
10012584,54.585548,-5.866916000000001,"Braniel, Clarawood Shops"
10002036,54.594212,-5.868491000000001,"Ballyhackamore, Hewitt Parade"
10002047,54.594584,-5.868688,"Ballyhackamore, Hewitt Parade"
10002032,54.589435,-5.8641440000000005,"Ballyhackamore, Clara Road Entrance"
10006493,54.583828,-5.841429,"Gilnahirk, Gilnahirk Rise"
10007687,54.586457,-5.846195,"Knock, Kingsway Park"
10007687,54.586457,-5.846195,"Knock, Kensington"
10007685,54.587779000000005,-5.847286,"Knock, Cherryvalley"
10003222,54.58625,-5.870051999999999,"Braniel, Clarawood Grove"
10002033,54.588024,-5.868737,"Ballyhackamore, Clarawood Park"
10002129,54.594789000000006,-5.904382999999999,"Ballymacarrett, Castlereagh Street Junction"
10002143,54.5936705,-5.9020725,"Ballymacarrett, Paxton Street"
10002140,54.5921425,-5.8991875,"Ballymacarrett, John Long's Corner"
10003235,54.578973000000005,-5.865875,"Braniel, Roddens Gardens"
10003234,54.577814,-5.859028,"Braniel, Ravenswood Park"
10004765,54.588965,-5.896326,"Cregagh, Ardgowan Street"
10003777,54.580708,-5.879423,"Castlereagh, Orby Street"
10003233,54.579403000000006,-5.876288,"Castlereagh, Montgomery Road"
10004016,54.598294,-5.9103325,"Belfast, Mountpottinger Link"
10004014,54.598884,-5.912253,"Belfast, Sirocco Works"
10002141,54.596372,-5.907289,"Ballymacarrett, Madrid Street"
10003217,54.577653,-5.871537,"Braniel, Brentwood Park"
10004779,54.5854215,-5.8902265,"Cregagh, Ladas Drive"
10003226,54.576502000000005,-5.866676999999999,"Braniel, Glen Road"
10002142,54.596954,-5.908188,"Ballymacarrett, Mountpottinger Road"
10004781,54.587003,-5.893549,"Cregagh, Loopland Park"
10003776,54.583827,-5.886672,"Castlereagh, Orby Place"
10003770,54.582226,-5.88298,"Castlereagh, Grosvenor Grammar School"
10003770,54.582226,-5.88298,"Castlereagh, Houston Park"
10004780,54.58665799999999,-5.892855,"Cregagh, Loopland"
10002147,54.595780000000005,-5.906313,"Ballymacarrett, The Green"
10004002,54.599202000000005,-5.911927,"Belfast, Mountpottinger Road"
10003228,54.576751,-5.86651,"Braniel, Glen Road"
10010130,54.585486,-5.888505,"Orangefield, Orby Drive"
10010138,54.586206,-5.88754,"Orangefield, Grand Parade"
10003148,54.59014200000001,-5.882384,"Bloomfield, Greenville Road"
10007696,54.571505,-5.88663,"Knockbreda, McCaughan Park"
10007692,54.568453000000005,-5.896609,"Knockbreda, Beechgrove Drive"
10006424,54.5659965,-5.903169500000001,"Galwally, Knockbreda High School"
10009907,54.5586545,-5.9091595,"Newtownbreda, Mount Oriel"
10007699,54.569875,-5.892066000000001,"Cregagh, St Finnians Church"
10006361,54.557153,-5.902889,"Four Winds, Colby Park"
10009904,54.55792149999999,-5.9055015,"Newtownbreda, Glendale"
10007697,54.568272,-5.897562000000001,"Knockbreda, Rosetta Road"
10007700,54.571719,-5.88651,"Cregagh, Stirling Avenue"
10003779,54.573262,-5.883801,"Castlereagh, Rochester Road"
10003767,54.575327,-5.879579,"Castlereagh, Clonduff Drive"
10003219,54.57695,-5.875797,"Braniel, Carncaver Road"
10003766,54.576661,-5.876183,"Castlereagh, Castledona"
10006368,54.555973,-5.8921645,"Four Winds, Windemere"
10006368,54.555973,-5.8921645,"Four Winds, Four Winds"
10006368,54.555973,-5.8921645,"Four Winds, FW Four Winds"
10006364,54.5561835,-5.896514,"Four Winds, Four Winds Park"
10006365,54.556595,-5.900544,"Four Winds, Glenholm"
10009901,54.559868,-5.909422,"Newtownbreda, Breda Park"
10006421,54.562291,-5.908726000000001,
10012680,54.562598,-5.90987,"Galwally, Foresthill View"
10007171,54.614921,-5.869685,"Sydenham, George Best Belfast City Airport"
10007171,54.614921,-5.869685,"Sydenham, BCA Belfast City Airport"
10003995,54.596064,-5.929113,"Belfast, Donegall Square South"
10003968,54.598124,-5.930262,"Belfast, Donegall Place"
10011182,54.607054000000005,-5.925907,"Duncairn, Northside Park & Ride"
10003973,54.600099,-5.91185,"Belfast, Eastside Park and Ride"
10004764,54.5818275,-5.898024,"Cregagh, Ardenlee"
10004776,54.574516,-5.895430999999999,"Cregagh, Hamel Drive"
10004775,54.5756335,-5.8958215,"Cregagh, Greenway"
10004793,54.587673,-5.900555000000001,"Cregagh, Redcar Street"
10012563,54.571006,-5.894096,"Cregagh, The Museum of Orange Heritage"
10004782,54.576976,-5.896309,"Cregagh, Montgomery Road"
10004792,54.58580500000001,-5.89963,"Cregagh, Ravenhill Avenue"
10004789,54.58859,-5.901111,"Cregagh, Omeath Street"
10012431,54.589645,-5.901831,"Willowfield (Belfast), Willowfield Crescent"
10012420,54.591972,-5.903847,"Willowfield (Belfast), Isthmus Street"
10012430,54.590511,-5.902545,"Willowfield (Belfast), Willowfield"
10012637,54.585289,-5.899409,"Cregagh, Loopland"
10004771,54.583524,-5.898664,"Cregagh, Harding Memorial Primary School"
10004771,54.583524,-5.898664,"Cregagh, Courtney Hall"
10007698,54.573468000000005,-5.895067,"Cregagh, Somme Drive"
10007693,54.571758,-5.894444,"Cregagh, Cregagh Library"
10004790,54.579978,-5.897346,"Cregagh, Onslow Gardens"
10008468,54.5857025,-5.923093,"Lower Ormeau, Hatfield Street"
10010151,54.580585,-5.920762,"Ormeau, Candahar Street"
10010156,54.5787005,-5.919364999999999,"Ormeau, South Parade"
10010157,54.576980500000005,-5.918099,"Ormeau, Ulidia"
10010150,54.57442350000001,-5.916257,"Ballynafeigh, Ballynafeigh"
10008467,54.583969,-5.922361,"Lower Ormeau, Agincourt Avenue"
10002347,54.581797,-5.921466000000001,"Ormeau, Ormeau Park"
10008470,54.587853,-5.924036,"Lower Ormeau, McClure Street"
10010494,54.545348,-5.92788,"Purdysburn, Hydebank"
10003001,54.545001,-5.924435,"Purdysburn, Bests Hill"
10002851,54.544038,-5.917590000000001,"Beechill, Alderwood Hill"
10002862,54.545449,-5.909217,"Beechill, Royal Lodge"
10002863,54.550722,-5.922119,"Beechill, Tesco Newtownbreda"
10012720,54.552665000000005,-5.918063,"Beechill, Berkley Court"
10010496,54.545633,-5.93037,"Purdysburn, Hydebank Roundabout"
10006420,54.565125,-5.909401,"Galwally, Forestside Upper Galwally"
10003938,54.592378,-5.926901,"Belfast, Alfred Street"
10003966,54.5915125,-5.925684,"Belfast, Gas Works"
10008471,54.587056,-5.923674,"Lower Ormeau, Shaftesbury Avenue"
10003937,54.595686,-5.9285440000000005,"Belfast, Adelaide Street"
10003016,54.544982,-5.924373999999999,"Belvoir, Bests Hill"
10003014,54.551629000000005,-5.938879,"Belvoir, Kilwarlin Crescent (North)"
10006417,54.568831,-5.913805,"Galwally, Annadale Avenue"
10010154,54.573381000000005,-5.915506,"Ormeau, Ardmore Avenue"
10008469,54.59084300000001,-5.925416,"Lower Ormeau, Cromac Place"
10002860,54.551033,-5.914605,"Beechill, Cedarhurst Road"
10002861,54.545667,-5.908866000000001,"Beechill, Royal Lodge"
10002859,54.54418100000001,-5.918572,"Beechill, Greenwood Glen"
10003017,54.547436,-5.93858,"Belvoir, Milltown Hill"
10003013,54.550224,-5.9413540000000005,"Belvoir, Kilwarlin Crescent (East)"
10003002,54.550784,-5.936232,"Belvoir, Kilwarlin Crescent"
10003003,54.5517085,-5.931995000000001,"Belvoir, Belvoir Primary School"
10003004,54.553352,-5.929283,"Belvoir, Castlerobin Road"
10002853,54.553348,-5.921213,"Beechill, Castlecoole Park"
10009906,54.560378,-5.911391,"Newtownbreda, Newtownbreda Road"
10003005,54.553414,-5.925044000000001,"Belvoir, Belvior Forest"
10003006,54.553456,-5.929031,"Belvoir, Castlerobin Road"
10003015,54.551175,-5.937062,"Belvoir, Kilwarlin Crescent (West)"
10003020,54.551511,-5.939858999999999,"Belvoir, Moyle Walk"
10003021,54.548073,-5.941145,"Belvoir, Park View"
10010501,54.547576,-5.93576,"Purdysburn, Taylor Court"
10002857,54.550838,-5.914229,"Beechill, Cedarhurst Road"
10002854,54.552684,-5.918092,"Beechill, Berkley Court"
10006423,54.562954000000005,-5.910161,"Galwally, Knockbreda Cemetery"
10003994,54.594666,-5.929834,"Belfast, Linenhall Street"
10012427,54.592877,-5.911012,"Willowfield (Belfast), Shamrock Street"
10003012,54.5471475,-5.926197,"Belvoir, Greer Park Avenue"
10010676,54.586087,-5.911236,"Ravenhill, Ravenhill Court"
10010672,54.585577,-5.91134,"Ravenhill, BP Service Station"
10010672,54.585577,-5.91134,"Ravenhill, Ardenlee Green"
10002349,54.575144,-5.913498000000001,"Ballynafeigh, St Judes Crescent"
10002350,54.576801,-5.913165,"Ballynafeigh, Aquinas Diocesan Grammar School"
10002350,54.576801,-5.913165,"Ballynafeigh, St Joseph's College"
10002350,54.576801,-5.913165,"Ballynafeigh, St Judes Parade "
10010673,54.580034,-5.912505,"Ravenhill, Park Road"
10010674,54.583983,-5.911683999999999,"Ravenhill, Martyrs Memorial"
10010674,54.583983,-5.911683999999999,"Ravenhill, Ardenlee Avenue"
10012425,54.587278000000005,-5.910974,"Ravenhill, Ballynafoy Close"
10012426,54.58914,-5.910585,"Willowfield (Belfast), Rochester Street"
10012424,54.59109049999999,-5.910299,"Willowfield (Belfast), My Ladys Road"
10004015,54.5954055,-5.9114325,"Belfast, Short Strand (Ravenhill Road)"
10012411,54.589848,-5.910456,"Willowfield (Belfast), Toronto Street"
10012415,54.58829,-5.910767,"Ravenhill, Ravenhill Avenue"
10010677,54.58341,-5.911791,"Ravenhill, Ardenlee Avenue"
10010678,54.58041899999999,-5.912424,"Ravenhill, Ravensdene Park"
10002348,54.579264,-5.912668,"Ballynafeigh, Ravenhill Park"
10002345,54.576980000000006,-5.913125,"Ballynafeigh, Aquinas Diocesan Grammar School"
10002345,54.576980000000006,-5.913125,"Ballynafeigh, St Joseph's College"
10002346,54.574499,-5.913623,"Ballynafeigh, Cherryvale Park"
10010825,54.570337,-5.912011,"Rosetta, Rosetta Knockbreda Road"
10004796,54.571497,-5.903722500000001,"Cregagh, Wynchurch"
10009903,54.560889,-5.909262,"Newtownbreda, Forster Green"
10004787,54.571507,-5.905315,"Cregagh, Mount Merrion Park"
10004784,54.570939,-5.901586,"Cregagh, Mount Merrion Rosetta Road"
10004788,54.570788,-5.901176,"Cregagh, Mount Merrion Rosetta Road"
10003177,54.5890435,-5.933477,"Botanic, Shaftesbury Square"
10003172,54.5874215,-5.9327000000000005,"Botanic, Botanic Avenue"
10003174,54.5850365,-5.9322175,"Botanic, College Green"
10003176,54.584694,-5.929527,"Botanic, Rugby Road"
10009909,54.554098,-5.9086505,"Newtownbreda, Woodbreda"
10009898,54.55194,-5.908846,"Newtownbreda, Beechill Park"
10003408,54.549196,-5.900900999999999,"Cairnshill, Finsbury"
10003407,54.550376,-5.898197,"Cairnshill, Cairnshill Park"
10003980,54.594312,-5.934360666666667,"Belfast, Great Northern Mall"
10003175,54.591418,-5.9328,"Botanic, Dublin Road"
10009905,54.556629,-5.908196,"Newtownbreda, Glendale Park"
10002858,54.549017,-5.9063985,"Beechill, Glenhugh Park"
10006366,54.55198899999999,-5.8956245,"Four Winds, Malvern"
10006367,54.55119499999999,-5.889767,"Four Winds, Ballymaconaghy Mews"
10003410,54.549209,-5.888726,"Cairnshill, Laurelgrove"
10008472,54.585269,-5.924259999999999,"Lower Ormeau, University Avenue"
10011541,54.584997,-5.926501999999999,"Lower Ormeau, Dudley Street"
10003170,54.591018000000005,-5.93412,"Botanic, Albion Street"
10003949,54.592909,-5.933281,"Belfast, Bruce Street"
10003942,54.595104000000006,-5.931297,"Belfast, Bedford Street"
10008473,54.58534,-5.9237,"Lower Ormeau, University Avenue"
10010821,54.572362,-5.914769000000001,"Rosetta, Bell Towers"
10003405,54.54714499999999,-5.9038900000000005,"Cairnshill, Cairnshill Court"
10002864,54.547837,-5.905462,"Beechill, Top Of The Hill"
10006360,54.550844,-5.889724,"Four Winds, Ballymaconaghy Mews"
10003988,54.595918,-5.9323935,"Belfast, Howard Street"
10003988,54.595918,-5.9323935,"Belfast, HS Howard Street"
10003772,54.578881,-5.878025,"Castlereagh, Locksley House"
10003778,54.577745,-5.8829340000000006,"Castlereagh, Robinson Centre"
10003780,54.57728,-5.88845,"Castlereagh, Alanbrooke Road"
10006425,54.56787849999999,-5.917442,"Galwally, Bowling Green"
10001214,54.568657,-5.921145,"Annadale, Annadale Allotments"
10001216,54.57098,-5.9261315,"Annadale, Wellington Square"
10011545,54.581139,-5.927657,"Stranmillis, Queens PEC"
10001213,54.577254,-5.927514,"Annadale, Sunnyside Street"
10000056,54.593015,-5.93001,"Belfast, Ormeau Avenue"
10011542,54.573890000000006,-5.929418,"Stranmillis, Annadale Terrace"
10001212,54.577066,-5.930154,"Annadale, Lyric Theatre Belfast"
10011540,54.582806000000005,-5.924246,"Stranmillis Embankment, Collingwood Avenue"
10010153,54.581757,-5.924361,"Ormeau, Elgin Street"
10011539,54.580775,-5.926361,"Annadale, Agra Street"
10003230,54.579747,-5.871273,"Braniel, Knock Road"
10004785,54.572033,-5.905598,"Cregagh, Mount Merrion Crescent"
10004795,54.578458,-5.898306,"Cregagh, Burren Way"
10010503,54.5845565,-5.9364505,"Queens University, Queen's University"
10011552,54.582442,-5.936325,"Stranmillis, Ulster Museum"
10011550,54.5735655,-5.9330695,"Stranmillis, Stranmillis College"
10011549,54.571853,-5.934347,"Stranmillis, Sharman Road"
10011546,54.5701595,-5.9383305,"Stranmillis, Richmond Park"
10008848,54.567284,-5.949441,"Malone, Bladon Drive"
10008845,54.56563,-5.950499000000001,"Malone, Myrtlefield Park"
10008833,54.563304,-5.9519145,"Malone, Balmoral Avenue"
10008844,54.5608805,-5.9531415,"Malone, Mount Eden Park"
10012163,54.552392,-5.974493,"Upper Malone, Malone View"
10012166,54.55178,-5.976549,"Upper Malone, Trossachs"
10012161,54.5543605,-5.970507,"Upper Malone, Malone Heights"
10012164,54.55586,-5.9655775,
10012156,54.55693,-5.963754,"Upper Malone, Fleming Fulton"
10011543,54.58030500000001,-5.935366,"Stranmillis, Ashby Buildings"
10011548,54.578546,-5.934179,"Stranmillis, Sandhurst Drive"
10011551,54.576102,-5.933188,"Stranmillis, Stranmillis Mews"
10011544,54.5697595,-5.9409645,"Stranmillis, Broomhill Park"
10008835,54.56820999999999,-5.948691,"Malone, Osbourne"
10012157,54.557599,-5.962406,"Upper Malone, Greenview Park"
10003173,54.588802,-5.9348355,"Botanic, Bradbury Place"
10010505,54.586806,-5.935849,"Queens University, Upper Crescent"
10008839,54.559585,-5.9543745,"Malone, Malone Hill Park"
10012152,54.5535555,-5.978216,"Upper Malone, Chippendale Court"
10012158,54.557727,-5.961998,"Upper Malone, Harberton Park"
10012150,54.557989,-5.959402,"Upper Malone, Bristow Park"
10012153,54.555035,-5.967544,"Upper Malone, Dub Lane"
10006273,54.555867000000006,-5.980738,"Finaghy, Erinvale Avenue"
10006273,54.555867000000006,-5.980738,"Finaghy, EVL Erinvale Avenue"
10006267,54.555348,-5.979805000000001,"Finaghy, Benmore Walk"
10012159,54.55803,-5.9586120000000005,"Upper Malone, House of Sport"
10011547,54.577263,-5.933826,"Stranmillis, Ridgeway Street"
10010504,54.587245,-5.93575,"Queens University, Upper Crescent"
10012489,54.592268,-5.934149,"Botanic, Great Victoria Street Naval Club"
10003958,54.596611333333335,-5.928692666666666,"Belfast, Donegall Square East"
10003958,54.596611333333335,-5.928692666666666,"Belfast, DSE"
10008847,54.57313499999999,-5.946811500000001,"Malone, Notting Hill"
